name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Auckland,New Zealand",15/06/2023,14.7,4.6,9,14.7,3.4,8.6,6.7,86.4,0.1,100,4.17,rain,0,0,28.1,13.1,60.2,1014.6,20.8,12.2,106.8,9.3,6,10,2023-06-15T07:31:49,2023-06-15T17:10:48,0.89,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",16/06/2023,12,9.4,10.8,12,7.9,10.6,9.4,90.9,6,100,4.17,rain,0,0,36.4,18.4,117.6,1010.4,69,12.1,31.1,2.7,3,10,2023-06-16T07:32:11,2023-06-16T17:10:52,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",17/06/2023,12.1,9.8,11.1,12.1,9,11,10.2,94.1,8.419,100,16.67,rain,0,0,32.4,17.1,142.5,1009.9,88.4,12.9,41.2,3.5,2,10,2023-06-17T07:32:32,2023-06-17T17:10:57,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",18/06/2023,15.1,8.4,11.5,15.1,8.4,11.5,10.5,93.7,2.858,100,16.67,rain,0,0,17.3,13.7,90.8,1011.3,70.8,11.1,56,4.8,3,10,2023-06-18T07:32:52,2023-06-18T17:11:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",19/06/2023,16,7.5,11.2,16,6.7,11,9.8,91.7,0.392,100,8.33,rain,0,0,27,18.5,45,1014.5,44.5,9.3,123.9,10.9,5,10,2023-06-19T07:33:10,2023-06-19T17:11:13,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",20/06/2023,16.5,9.5,12.7,16.5,9.3,12.7,11.3,91.2,1.766,100,12.5,rain,0,0,27.4,17.2,41.7,1016.3,45.5,12.8,121.3,10.6,5,10,2023-06-20T07:33:26,2023-06-20T17:11:23,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",21/06/2023,17,10.5,13.7,17,10.5,13.7,11.4,86.4,3.109,100,12.5,rain,0,0,47.9,30.9,63.1,1012.6,19.1,13.4,67.2,5.8,3,10,2023-06-21T07:33:42,2023-06-21T17:11:34,0.09,Rain,Clear conditions throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",22/06/2023,15.2,11.1,13.2,15.2,11.1,13.2,11.8,91.8,15.709,100,12.5,rain,0,0,54.7,28.3,74.2,1006.5,80.6,11,62.5,5.4,3,10,2023-06-22T07:33:55,2023-06-22T17:11:48,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",23/06/2023,17.1,11.3,13.6,17.1,11.3,13.6,12.1,91.1,12.299,100,12.5,rain,0,0,43.6,16.7,124.8,1006.7,48.8,13.1,46.8,4,3,10,2023-06-23T07:34:07,2023-06-23T17:12:02,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",24/06/2023,18,12.2,14.4,18,12.2,14.4,12.7,89.8,1.349,100,16.67,rain,0,0,51.5,25.9,114.3,1009.1,66.5,12.9,73.1,6.2,4,10,2023-06-24T07:34:17,2023-06-24T17:12:18,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",25/06/2023,16.9,10.2,14,16.9,10.2,14,11.6,86.2,1.582,100,16.67,rain,0,0,54.7,29.1,123.9,1009.8,58.5,13,89.7,7.7,5,10,2023-06-25T07:34:26,2023-06-25T17:12:36,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,E0594,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",26/06/2023,16.9,7.1,11.9,16.9,7.1,11.8,10.3,90.6,3.117,100,8.33,rain,0,0,27.7,21.7,32.1,1005.8,36.1,11.9,89.6,7.6,5,10,2023-06-26T07:34:33,2023-06-26T17:12:55,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",27/06/2023,14.4,9.1,11.5,14.4,7.5,11.2,10,91.2,13.692,100,12.5,rain,0,0,34.2,17.7,259.3,998.1,38.1,12.7,118.9,10.2,6,10,2023-06-27T07:34:39,2023-06-27T17:13:15,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,E2751,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",28/06/2023,15.6,11.1,13.4,15.6,11.1,13.4,10.7,83.8,0.767,100,8.33,rain,0,0,41,28.3,237.4,996.2,36.3,13.4,97.6,8.3,6,10,2023-06-28T07:34:43,2023-06-28T17:13:37,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93119099999,E2751,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",29/06/2023,14.9,11,12.8,14.9,11,12.8,10,83.2,7.709,100,16.67,rain,0,0,74.2,35.7,260.9,991.9,59.8,11,96.7,8.2,4,10,2023-06-29T07:34:45,2023-06-29T17:14:00,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",30/06/2023,14.8,10.1,12,14.8,10.1,12,9,82.9,17.684,100,12.5,rain,0,0,66.6,46.3,260.4,989.9,78.9,10.1,64.5,5.5,3,10,2023-06-30T07:34:45,2023-06-30T17:14:25,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",1/07/2023,14.1,11,12.5,14.1,11,12.5,8.4,76.2,14.857,100,16.67,rain,0,0,70.6,47.1,259.8,997.4,74.9,11.1,93,8,4,10,2023-07-01T07:34:44,2023-07-01T17:14:50,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",2/07/2023,14.5,10.9,12.7,14.5,10.9,12.7,9.2,79.1,6.2,100,16.67,rain,0,0,57.6,46.3,253.5,997.7,73.5,10.3,82.8,7.1,4,10,2023-07-02T07:34:41,2023-07-02T17:15:17,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",3/07/2023,15.2,10.4,12.9,15.2,10.4,12.9,9.3,79,10.058,100,16.67,rain,0,0,77.8,54.3,243.9,1001.2,83.5,9,62.7,5.4,3,10,2023-07-03T07:34:36,2023-07-03T17:15:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D0000,93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",4/07/2023,15,12.9,13.7,15,12.9,13.7,9.7,77.1,1.367,100,16.67,rain,0,0,61.2,42.5,237.8,1010.7,85.8,10,79.2,6.8,3,10,2023-07-04T07:34:30,2023-07-04T17:16:14,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,E2751,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",5/07/2023,14.9,12.8,13.9,14.9,12.8,13.9,10.2,78.8,0,0,0,rain,0,0,55.4,36.5,248.4,1013.5,87,12.9,55.2,4.8,3,10,2023-07-05T07:34:21,2023-07-05T17:16:44,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",6/07/2023,15.1,9,12.4,15.1,7.9,12.3,8.9,80,0.192,100,4.17,rain,0,0,38.2,21.7,228.9,1014.9,74.9,13.4,84.1,7.4,5,10,2023-07-06T07:34:11,2023-07-06T17:17:16,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",7/07/2023,15.4,5.9,11.9,15.4,4.6,11.6,9.3,85,0.508,100,4.17,rain,0,0,60.1,37,57.8,1012,56,11.3,40.5,3.6,3,10,2023-07-07T07:34:00,2023-07-07T17:17:48,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",8/07/2023,15.5,10,13.3,15.5,10,13.3,12.3,93.7,10.998,100,16.67,rain,0,0,34.2,24.7,12.6,998.7,60.7,11.3,73,6.5,8,10,2023-07-08T07:33:46,2023-07-08T17:18:22,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",9/07/2023,14.9,8.1,12.1,14.9,8.1,12.1,10.7,91.4,1.942,100,16.67,rain,0,0,49,37.1,245.9,998.1,49.3,9.5,77.7,6.8,6,10,2023-07-09T07:33:31,2023-07-09T17:18:56,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",10/07/2023,14.9,9.8,12.6,14.9,8.9,12.6,10.7,88.3,3.476,100,16.67,rain,0,0,41.8,23,250.4,1000.8,48,12.7,80.3,7,6,10,2023-07-10T07:33:14,2023-07-10T17:19:31,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",11/07/2023,15.5,11.8,13.3,15.5,11.8,13.3,10.3,82.2,3.075,100,12.5,rain,0,0,45.7,30.3,239.2,1008,61.5,11.5,107.8,9.4,6,10,2023-07-11T07:32:55,2023-07-11T17:20:08,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",12/07/2023,15.9,11.5,13,15.9,11.5,13,9.5,79.8,3.484,100,16.67,rain,0,0,59.4,37.1,248.2,1012.1,78.7,11.4,89.1,7.6,6,10,2023-07-12T07:32:35,2023-07-12T17:20:45,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",13/07/2023,15,12,13.3,15,12,13.3,9,75.7,0.1,100,4.17,rain,0,0,48.6,38,245.7,1016.8,67.3,11.2,86.4,7.6,5,10,2023-07-13T07:32:12,2023-07-13T17:21:23,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",14/07/2023,15.5,13,14,15.5,13,14,11.7,86.1,2.9,100,8.33,rain,0,0,45,35.3,252,1017.5,73.4,9.8,71.4,6.3,5,10,2023-07-14T07:31:48,2023-07-14T17:22:02,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",15/07/2023,16.1,13,14.2,16.1,13,14.2,11.4,83.6,0.234,100,8.33,rain,0,0,41.8,30.9,244.7,1019.1,67.8,10.2,84.8,7.2,5,10,2023-07-15T07:31:23,2023-07-15T17:22:41,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",16/07/2023,17,13,15.1,17,13,15.1,11.2,78.2,0.2,100,8.33,rain,0,0,46.8,35.9,270.1,1017.3,74.4,12.5,88.3,7.6,5,10,2023-07-16T07:30:55,2023-07-16T17:23:21,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",17/07/2023,15.5,12.1,13.4,15.5,12.1,13.4,9.6,78.3,0.108,100,8.33,rain,0,0,59.4,40.8,227.4,1020,71,10.6,119.8,10.3,7,10,2023-07-17T07:30:26,2023-07-17T17:24:02,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",18/07/2023,15.9,10.8,13,15.9,10.8,13,10.6,85.4,1.167,100,12.5,rain,0,0,35.6,27.1,242.5,1021.2,37.6,11.3,141.7,12.3,7,10,2023-07-18T07:29:55,2023-07-18T17:24:44,0,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",19/07/2023,15.2,9.1,12.1,15.2,7.9,11.9,9.8,86.2,0.192,100,4.17,rain,0,0,29.9,16.6,297,1018,50.4,13.1,87.7,7.5,4,10,2023-07-19T07:29:22,2023-07-19T17:25:26,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",20/07/2023,15,7.9,12.3,15,6.7,12,10.2,87.1,0.334,100,12.5,rain,0,0,59.4,29.5,72.1,1010.7,51.8,13.2,48.7,4.2,3,10,2023-07-20T07:28:48,2023-07-20T17:26:09,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",21/07/2023,13.9,11.2,12.7,13.9,11.2,12.7,9.5,81.6,39.599,100,16.67,rain,0,0,69.8,38.3,130.7,1002.2,77.9,10.7,26.5,2.3,2,10,2023-07-21T07:28:12,2023-07-21T17:26:52,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",22/07/2023,13.1,8.5,10.6,13.1,6.4,9.9,5.9,73.2,0,0,0,,0,0,44.3,29.1,195.3,1002.3,45.3,13.7,89.1,7.8,4,10,2023-07-22T07:27:35,2023-07-22T17:27:36,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",23/07/2023,14.1,7.1,10.4,14.1,6.1,9.8,7.6,83.6,0,0,0,rain,0,0,37.8,29.5,226.3,1000,50.7,13.2,149,12.8,8,10,2023-07-23T07:26:55,2023-07-23T17:28:20,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",24/07/2023,14.2,7.9,10.7,14.2,7.3,10.4,10.1,96.3,1.575,100,16.67,rain,0,0,27.7,19.7,244.4,1006.6,65.9,9.3,99,8.5,7,10,2023-07-24T07:26:15,2023-07-24T17:29:05,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",25/07/2023,14.2,8.4,12,14.2,8.1,12,10.1,88.4,1.358,100,12.5,rain,0,0,55.4,38.5,248.3,1011.2,63.9,10.8,86,7.4,4,10,2023-07-25T07:25:32,2023-07-25T17:29:50,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",26/07/2023,12.5,7.3,10.8,12.5,6.5,10.5,6.3,73.8,6.399,100,16.67,rain,0,0,70.6,50,225.7,1011.7,56.5,11.6,110.2,9.4,6,10,2023-07-26T07:24:48,2023-07-26T17:30:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",27/07/2023,14.8,4,10.2,14.8,1.9,9.8,7.4,83,4.059,100,8.33,rain,0,0,63,43.3,241,1013.4,63,10.1,105.6,9.1,6,10,2023-07-27T07:24:03,2023-07-27T17:31:22,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",28/07/2023,12.5,6.1,9.7,12.5,5,8.9,6.4,80.6,1.35,100,12.5,rain,0,0,53.6,37.7,199.8,1016.4,34.7,11.9,138.4,12,6,10,2023-07-28T07:23:16,2023-07-28T17:32:08,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",29/07/2023,13.9,3.9,8.4,13.9,3.9,8.3,6.2,87.1,0.008,100,4.17,rain,0,0,21.2,18.4,232.9,1019.3,40.1,10.6,116,10,6,10,2023-07-29T07:22:27,2023-07-29T17:32:55,0.37,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",30/07/2023,13.9,6.4,9.6,13.9,5.1,9.4,8.2,92,0.767,100,8.33,rain,0,0,17.3,10.6,266.1,1019.9,45.6,10.4,91.7,7.9,5,10,2023-07-30T07:21:37,2023-07-30T17:33:41,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",31/07/2023,15.5,5,9.8,15.5,4,9.6,8.4,91.8,0.392,100,8.33,rain,0,0,13.3,14.8,302.5,1020.9,73.9,9.1,119.2,10.3,6,10,2023-07-31T07:20:45,2023-07-31T17:34:29,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"93119099999,E0594,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",1/08/2023,16.1,7.7,12.4,16.1,6,12,10.3,87.5,0.2,100,8.33,rain,0,0,41.8,20.5,315.8,1018.5,66.1,11.6,140.2,12.1,7,10,2023-08-01T07:19:52,2023-08-01T17:35:16,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",2/08/2023,14.9,8.1,11.7,14.9,4,10.7,7.6,76.5,8.715,100,16.67,rain,0,0,81.7,56.8,250.7,1013.2,87.1,11,68.8,6,5,10,2023-08-02T07:18:58,2023-08-02T17:36:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",3/08/2023,12,4.2,8.3,12,2.6,7.1,3,70.2,1.133,100,8.33,rain,0,0,52.9,28.3,195.7,1026.4,8.3,13.2,157.8,13.6,6,10,2023-08-03T07:18:02,2023-08-03T17:36:51,0.54,Rain,Clear conditions throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",4/08/2023,14.5,3.7,10,14.5,2.9,9.9,7.4,84.3,0.008,100,4.17,rain,0,0,42.1,27.7,215.9,1029.3,52.7,11.5,146.6,12.7,7,10,2023-08-04T07:17:04,2023-08-04T17:37:39,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",5/08/2023,16.5,7.5,12.5,16.5,7.5,12.5,9.3,81.7,0,0,0,rain,0,0,37.4,21,195,1029.2,41.1,12.4,156.2,13.5,6,10,2023-08-05T07:16:06,2023-08-05T17:38:27,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",6/08/2023,15,5.8,10.1,15,5.8,10,8.5,90.8,0.008,100,4.17,rain,0,0,9,17.7,219,1026.5,20.3,10.3,152.5,13.1,9,10,2023-08-06T07:15:06,2023-08-06T17:39:15,0.64,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",7/08/2023,15,7.4,11.1,15,6.3,10.8,9.2,89,0,0,0,rain,0,0,21.6,19.7,293,1020.3,37,10.6,80.3,7,3,10,2023-08-07T07:14:05,2023-08-07T17:40:04,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",8/08/2023,13.1,8,10.5,13.1,6.3,9.6,8.4,87.2,1.35,100,12.5,rain,0,0,46.4,25.3,247.7,1016,60.2,11.5,78,6.6,5,10,2023-08-08T07:13:02,2023-08-08T17:40:52,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",9/08/2023,13.5,8.2,10.4,13.5,6.3,9.2,7,80.2,3.382,100,16.67,rain,0,0,32.8,25.9,248.7,1017.2,55,12.8,110.3,9.4,7,10,2023-08-09T07:11:58,2023-08-09T17:41:40,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",10/08/2023,13.3,7.1,9.9,13.3,5,8.6,7.6,86.3,5.284,100,16.67,rain,0,0,39.2,28.3,291.6,1014.3,64.5,13.1,106.3,9.2,5,10,2023-08-10T07:10:53,2023-08-10T17:42:29,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",11/08/2023,13,7,10,13,4.6,8.7,5.1,72.2,1,100,8.33,rain,0,0,38.2,29.1,204,1016.3,53.5,13.6,141.4,12.2,7,10,2023-08-11T07:09:47,2023-08-11T17:43:17,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",12/08/2023,14.2,6.8,10.8,14.2,5.1,10.2,6.6,76,0,0,0,rain,0,0,19.1,16.6,306.3,1016.1,74.6,13.5,125.8,10.9,5,10,2023-08-12T07:08:40,2023-08-12T17:44:06,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",13/08/2023,14.5,6.1,10.5,14.5,5.7,10.3,9.6,94.3,0.391,100,8.33,rain,0,0,29.2,16.5,307,1012.3,65.7,11.1,76.4,6.6,4,10,2023-08-13T07:07:31,2023-08-13T17:44:54,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",14/08/2023,15.5,9.7,12,15.5,9.1,11.9,10.6,92.2,4.226,100,8.33,rain,0,0,35.3,21,315.4,1010.2,52.6,10.7,71.3,6.3,5,10,2023-08-14T07:06:21,2023-08-14T17:45:43,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",15/08/2023,15.1,8.1,11.4,15.1,6.7,11,7.9,80.2,1.158,100,8.33,rain,0,0,26.6,22.4,299.4,1010.8,44.2,13.4,133.4,11.4,7,10,2023-08-15T07:05:11,2023-08-15T17:46:32,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",16/08/2023,14.9,8,11.2,14.9,6.4,11,8.3,83.2,3.008,100,16.67,rain,0,0,48.2,33.5,291.1,1008,50.3,12.1,134.8,11.6,6,10,2023-08-16T07:03:59,2023-08-16T17:47:20,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",17/08/2023,14.1,8.8,11.5,14.1,6.4,11.3,7.4,76.3,4.076,100,16.67,rain,0,0,43.2,30.3,237.3,1012.3,42.7,12.9,179.1,15.5,8,10,2023-08-17T07:02:46,2023-08-17T17:48:09,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",18/08/2023,14.1,6,10.1,14.1,4.4,9.6,7.2,83.7,0.583,100,8.33,rain,0,0,19.1,17.2,275,1017.8,37,12.6,195.5,16.8,7,10,2023-08-18T07:01:32,2023-08-18T17:48:57,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",19/08/2023,14.5,6.1,11.2,14.5,4.7,10.7,9.5,89.9,0.408,100,8.33,rain,0,0,51.8,38.3,18.6,1014.6,50.1,12.5,54.8,4.6,2,10,2023-08-19T07:00:17,2023-08-19T17:49:46,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",20/08/2023,14.6,11.9,12.9,14.6,11.9,12.9,11.7,93,18.065,100,16.67,rain,0,0,46.8,22.2,291.5,1005.2,84.1,11.1,60.9,5.2,4,10,2023-08-20T06:59:02,2023-08-20T17:50:34,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",21/08/2023,13.9,10.3,11.9,13.9,10.3,11.9,8.8,81.6,10.7,100,16.67,rain,0,0,72.4,49.2,233.9,1006.4,62,9.5,112.6,9.6,7,10,2023-08-21T06:57:45,2023-08-21T17:51:22,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",22/08/2023,14.1,9,11.7,14.1,7.8,11.5,7.6,76.8,0,0,0,,0,0,39.6,27.1,209.3,1021.8,15.6,12.6,200.3,17.3,7,10,2023-08-22T06:56:27,2023-08-22T17:52:11,0.19,Clear,Clear conditions throughout the day.,clear-day,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",23/08/2023,14,4.9,9.5,14,4.9,9.4,6.3,82,0.192,100,4.17,rain,0,0,17.6,20.2,200.4,1025.8,23.7,11,179,15.4,9,10,2023-08-23T06:55:09,2023-08-23T17:52:59,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
"Auckland,New Zealand",24/08/2023,13,8.8,10.4,13,7.7,10.2,6.3,76.4,0.008,100,4.17,rain,0,0,13.3,13,163.2,1024,92.4,13.5,55.2,4.8,3,10,2023-08-24T06:53:50,2023-08-24T17:53:47,0.25,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"93119099999,NZAA,93129099999,93110099999,C4778"
